place_id,query,name,state,lon,lat,est,json_url
ChIJa9jXGuhU2YARnYyGIekDLtc,distiller,FruitCraft - Fermentery & Distillery,SD,-117.1494629,32.7482172,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BSD&region=US
ChIJWTNUV6CmMlMRcSZuWMHmYjI,distiller,Deadwood Distilling Company,SD,-103.7295488,44.3772519,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BSD&region=US
ChIJwWyze8dV2YARoaIlPmmxrTM,distiller,Swinford Spirits,SD,-117.1371892,32.89661700000001,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BSD&region=US
ChIJ_Y4nsqXQY4gRjK9wm1sNwYo,distiller,Jack Daniel's Distillery,TN,-86.3667492,35.2841687,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJm7ihF_OBZIgR0OBPluZVYD8,distiller,Leiper's Fork Distillery,TN,-86.979021,35.896183,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJZWYElwTRY4gR02TU6QJ0Qh0,distiller,Jack Daniel's Distillery Visitor Center,TN,-86.37011419999999,35.2835945,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJ-UdBhehhYYgRLK5JGD76k5k,distiller,George A. Dickel & Co.,TN,-86.2449848,35.4386741,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJKVov3XBmZIgRj-4fYFLxb5k,distiller,Corsair Distillery & Headquarters,TN,-86.76997109999999,36.139537,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJjbIob5QgZYgRujenDpnGFSc,distiller,Old Glory Distilling Co.,TN,-87.27779,36.596727,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJv0f217x-1YcR46DXUAYQXU0,distiller,Old Dominick Distillery,TN,-90.0582573,35.1386212,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJ-SIKmQQzYogR9XklZClvspk,distiller,Prichard's Distillery,TN,-86.4619207,35.1273,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJmaVYsOI2YogRurdXVy0Nb5M,distiller,Southern Pride Distillery,TN,-86.53025950000001,35.0344933,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJz88_iHpmZIgR2qSEwKoZKFk,distiller,Nashville Craft Distillery,TN,-86.77258309999999,36.1411886,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJpTPHmFp_Y4gRe5rfrZAeRWA,distiller,H Clark Distillery,TN,-86.911316,35.799853,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJE0qk2ehmZIgRFmziEAyghJ4,distiller,Nelson's Green Brier Distillery,TN,-86.7982093,36.1635167,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJaTfaY8CpZogRJp4x8RLTaaU,distiller,Jug Creek Distillery,TN,-86.2372104,35.9686758,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJxXaW2sRVWYgRgZPNK63FQKc,distiller,Sugarlands Distilling Company,TN,-83.51874629999999,35.7116373,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJb87iP-oJXIgRiomdQpkl6oA,distiller,Thunder Road Distillery,TN,-83.6095484,35.9858623,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJTVgLWbr6W4gR_3Lwxa8yV5w,distiller,Tennessee Legend Distillery - Newport Hwy,TN,-83.4341658,35.8959161,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJq8Fd6oYFY4gR3Vb6Q4kcNuY,distiller,Tenn South Distillery,TN,-87.0173798,35.3503452,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJMQy-XfxjWogR_oBvjYGYjLY,distiller,Tennessee Hills Distillery,TN,-82.47129,36.2937018,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJ5WCRldoXXIgR05umQo-xD7A,distiller,Knox Whiskey Works,TN,-83.9229914,35.9673361,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJ5RVh13jwZIgRXA89r1prnuE,distiller,Leatherwood Distillery,TN,-87.02758519999999,36.396637,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTN&region=US
ChIJi4ZdKrSDT4YRr71Zm8AF-SE,distiller,Balcones Distilling,TX,-97.1356315,31.55038069999999,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJn9Cv1G1xToYRJ65UZzsClhs,distiller,Firestone & Robertson Distilling Co.,TX,-97.335002,32.743223,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJB5IKmILeZ4YRhHJ0d5-51Ao,distiller,South Texas Distillery Home of Wild Rag Vodka,TX,-97.871562,28.016887,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJhbTlb16PTIYROo5PcOGX6qg,distiller,Ironroot Republic Distilling,TX,-96.58383800000001,33.730917,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJU8jzyBVxToYRnpmiipkQZJk,distiller,Acre Distillery,TX,-97.3258049,32.7500553,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJOeak6-vzW4YR0rfjOvIJL-8,distiller,Hill Country Distillers LLC,TX,-98.90643030000001,29.9676188,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJh4dm7TOfW4YRukkXlQSev-s,distiller,Garrison Brothers Distillery,TX,-98.56197189999999,30.2167597,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJDRpEWZqeToYRhx3VMkFsU4s,distiller,Duckworth Distillery,TX,-96.82604839999999,32.8337745,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJaRen_wQuTIYRpHoKQcYRo6g,distiller,"North Texas Distillers, llc",TX,-97.04388039999999,32.8324188,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJ66d6GgYuTIYRR9hc0Buyp50,distiller,Witherspoon Distillery,TX,-96.99712439999999,33.0447124,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJaQIRtXGIXIYROi8PVbOZEVM,distiller,Rebecca Creek Distillery,TX,-98.4546101,29.6942705,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJ3TiNmygeTIYRy1nohr-KTmk,distiller,Dallas Distilleries,TX,-96.6966879,32.9048107,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJKYNsVHDBRIYRJbXjJNiSnzQ,distiller,Banner Distilling Co.,TX,-97.48980999999999,30.391181,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJe2QcieJwToYRf6k2dIIQ3zY,distiller,Trinity River Distillery,TX,-97.30759590000001,32.7446756,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJb2i4k8DGQIYROyqGN-t_mao,distiller,Yellow Rose Distilling,TX,-95.4565446,29.7883642,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJgynj2Q1xToYRysya1Xu5Ero,distiller,BlackEyed Distilling Co,TX,-97.32494720000001,32.7389926,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJ6cWmuM9AW4YR2IfQSaVeEuM,distiller,Treaty Oak Distilling Ranch,TX,-98.0548902,30.2470262,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJh3n3VZq0RIYRdcbc1IMOz8I,distiller,Genius Liquids Distillery,TX,-97.75526359999999,30.2152507,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJASZ06QTcWoYRGgnMSP7XgGM,distiller,Flanigan's: Texas Distillery & Winery,TX,-98.05601899999999,30.745298,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJtfuzZmU8W4YRU6wm3FmfvZ0,distiller,Crystal Creek Distillery,TX,-98.06349900000001,30.405507,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BTX&region=US
ChIJxbnbUvuKUocRNJydk0FYjKI,distiller,Dented Brick Distillery,UT,-111.898486,40.70327899999999,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJR5cKx24VUocRjGyfF8-ebfI,distiller,High West Distillery,UT,-111.4444571,40.8083041,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJxaZn1RTzUocR-K5XZCz5uzE,distiller,High West Distillery,UT,-111.4985493,40.6464897,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJe9DZftqKUocR0ZABR2UhBRA,distiller,Sugar House Distillery,UT,-111.8950993,40.7225554,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJ2dNpdWBrUocRHNFapbT_bgI,distiller,Alpine Distilling,UT,-111.499193,40.73472,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJu-3L0_WIUocRSzHlyPSrXuU,distiller,Outlaw Distillery,UT,-111.9065933,40.5998295,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJS76q1uqgU4cRzkT8vH6nqyQ,distiller,New World Distillery,UT,-111.8326329,41.3053406,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJfzMpLRXzUocR2xUeILmAWOA,distiller,High West Distillery,UT,-111.976143,40.7381169,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJMabHpTnzUocRm66ZPvFmup8,distiller,Hammer Spring Distillers,UT,-111.9799939,40.7272928,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJ_Uux8E2LUocRYLpFBmGpDN0,distiller,Distillery 36,UT,-111.9399261,40.7198394,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJfXhHqaz0UocRuFhLxz8mbTs,distiller,Waterpocket Distillery,UT,-111.945973,40.7231818,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJldNJwyIPU4cRyHo7lKCjcT8,distiller,Ogden's Own Distillery,UT,-111.9738946,41.2090149,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJ__8PxtqKUocRFh4wOACN9pg,distiller,Beehive Distilling,UT,-111.8934221,40.7221234,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJN76KitvzUocRzQppytOURYg,distiller,High West Distillery & Saloon At Salt Lake International Airport,UT,-111.9845413,40.786456,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJdwGqPLxyUocRx2cQdS9fmPo,distiller,Alpine Distilling,UT,-111.4950332,40.6428163,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJO77-pqz0UocRAdYBJDDtfck,distiller,Kid Curry Spirits,UT,-111.9460833,40.7235543,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BUT&region=US
ChIJ0QSw0Pl6ykwR7DQNYfH6uE4,distiller,Mad River Distillers Burlington,VT,-73.214311,44.476045,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJEUOKlPZ6ykwRgqLF4XDky7Y,distiller,Smugglers' Notch Distillery & Vermont Distillers Tasting Room,VT,-73.212588,44.479811,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJh4UsKU7h4IkRoHWx0jHLq4U,distiller,"Vermont Distillers, Inc.",VT,-72.79594399999999,42.852798,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJ-Zjd1o_ztUwRc1Ml_A2DJMM,distiller,Smugglers' Notch Distillery,VT,-72.8289882,44.6475942,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJw6Fz1Irc4YkRaKfNsUvfTsE,distiller,SILO Distillery,VT,-72.402142,43.5143504,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJBdCV9YbKtEwRAWuM7AyGwao,distiller,Vermont Spirits Distilling Co,VT,-72.39662400000002,43.6378464,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJYSJEyhsb4YkRjZV9dv0vgdk,distiller,Saxtons River Distillery,VT,-72.5765098,42.8795581,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJEeLeJaqXtUwRoYHUs6WAniY,distiller,Green Mountain Distillers,VT,-72.6174053,44.5267557,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJI29aUvt9ykwRKooQoWD07B8,distiller,Wild Hart Distillery,VT,-73.23223399999999,44.364694,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJj163-6dQtUwRGdgsPTI9Zhc,distiller,WhistlePig Farm,VT,-73.2756382,43.9120254,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJnS_wN6wStUwRKUF3yjVcBt4,distiller,Mad River Distillers at Mad River Taste Place,VT,-72.838295,44.184227,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJP6EU8LpStEwRhJg6TZBKs6M,distiller,Hooker Mountain Farm & Distillery,VT,-72.2703404,44.34725599999999,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJSQpbrJxdtUwRNJ8tQ7f5GgE,distiller,Appalachian Gap Distillery,VT,-73.16983309999999,44.0354141,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJzxd4VsGYtUwRpY0nhveabYU,distiller,Smugglers' Notch Distillery - Maple Products - Gift Shop - Local Products,VT,-72.729247,44.3692697,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJ9TNYsJxdtUwRstW3ZO7o_Uc,distiller,Stonecutter Spirits,VT,-73.1686307,44.0351417,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJ6zlubWNPtEwRD5a17jn-I7U,distiller,Dunc's Mill,VT,-72.01958499999999,44.420826,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJt8upBb-3tUwRhjler6Wi2ps,distiller,Caledonia Spirits Inc,VT,-72.3731033,44.5171406,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJA8sEnVsBtUwRxM7T77wR0Hw,distiller,Old Route Two Spirits,VT,-72.484262,44.172236,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJwQDtEboa4YkR6KLYbi1ar64,distiller,Copper Cannon Distillery,VT,-72.5371768,42.8878704,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJSxnbDCGX4IkRx7XvMA-AqlU,distiller,Spirits of Old Bennington Distillery,VT,-73.23393399999999,42.91322,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVT&region=US
ChIJyfMjuCRctokRD-9Lb_JoQp0,distiller,KO Distilling,VA,-77.5003116,38.7407312,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJuR2bXckSs4kR18jDD6dFhD0,distiller,Virginia Distillery Company,VA,-78.8629783,37.7823715,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJe2ZMt6kWsYkRnsKVtuUNRX4,distiller,Reservoir Distillery,VA,-77.46841800000001,37.569858,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJRbGTpt4htIkROnUZ0_bofOg,distiller,Belmont Farms,VA,-77.9969644,38.3736454,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJowySzznCtokR5ZoFMg-bEhs,distiller,A. Smith Bowman Distillery,VA,-77.450789,38.281535,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJt59MuRM0tIkR4LvoO3YOnQ4,distiller,Copper Fox Distillery,VA,-78.218071,38.658863,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJsdhNRL-0t4kR0oK9CRbd_eA,distiller,Falls Church Distillers,VA,-77.1763855,38.8801484,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJfSst4HtttokRSgEcjK1gNxo,distiller,Mt.Defiance Cidery and Distillery,VA,-77.7382332,38.9677061,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJS6f2D53puokR-bQoDQnDCBU,distiller,Chesapeake Bay Distillery,VA,-75.9789119,36.844213,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJqziFq6OduokRrBfLlCg4NQ0,distiller,Ironclad Distillery Co.,VA,-76.43019799999999,36.97633,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJAyZadwWFsIkRlVX2REKbYZU,distiller,8 Shires Coloniale Distillery,VA,-76.670035,37.259819,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJX8U0bC6Gs4kRz5RCLRJj4H0,distiller,Vitae Spirits Distillery,VA,-78.484918,38.038266,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJ872gtSSCs4kRpKxL38Z1Gxc,distiller,Ragged Branch Distillery,VA,-78.62721189999999,38.0061667,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
ChIJ1UEloEGst4kRWq62N-9czbU,distiller,GEORGE WASHINGTON'S DISTILLERY,VA,-77.129781,38.713451,distillery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=distiller%2Bin%2BVA&region=US
